"","x"
"258",3.94185089541039
"259",3.93396786894127
"260",3.92687586309708
"261",3.91767397553997
"262",3.90950951793052
"263",3.90329670971082
"264",3.89728520990262
"265",3.89233867560067
"266",3.88888680782208
"267",3.88722603139277
"268",3.88891293573177
"269",3.8913604338958
"270",3.8948698426839
"271",3.89819686323919
"272",3.90123565049572
"273",3.90431650347524
"274",3.90772415016845
"275",3.91147645199677
"276",3.91455315618939
"277",3.9196933759353
"278",3.92444462003515
"279",3.93039204339426
"280",3.93875544277984
"281",3.94731067382258
"282",3.95820554439747
"283",3.96887596993211
"284",3.97855304659791
"285",3.98899371847456
"286",4.00089427325339
"287",4.01344255414832
"288",4.02626899022968
"289",4.0375551288733
"290",4.04752431308142
"291",4.05672444473011
"292",4.06450166817214
"293",4.06999480091452
"294",4.07323644341622
"295",4.07563336224461
"296",4.07808648969073
"297",4.07944945114217
"298",4.08122408150131
"299",4.08274738873333
"300",4.08291726880395
"301",4.0819368070821
"302",4.0802745576947
"303",4.07767188632665
"304",4.07501903706941
"305",4.07295537062861
"306",4.07078915801985
"307",4.0699787416441
"308",4.07006241501318
"309",4.07181813579965
"310",4.07468612730034
"311",4.07787682549344
"312",4.0827480637159
"313",4.08906575843723
"314",4.09613830006517
"315",4.10498347493231
"316",4.11437099712115
"317",4.12445295281827
"318",4.1351143767657
"319",4.14463474726575
"320",4.15391994125696
"321",4.16315830795924
"322",4.17254212653883
"323",4.18257374867708
"324",4.19248582891528
"325",4.20388942679878
"326",4.21595322076877
"327",4.2292451193457
"328",4.24335316124755
"329",4.25753086604808
"330",4.27217899818187
"331",4.28774314142675
"332",4.30400585049426
"333",4.32183635837762
"334",4.34039007475403
"335",4.35977765164249
"336",4.38024478663517
"337",4.40047632238279
"338",4.4217564493548
"339",4.44596027495228
"340",4.47042650975956
"341",4.49662735574945
"342",4.52543349357953
"343",4.55348727848625
"344",4.58468835485645
"345",4.61538459948156
"346",4.64666229443326
"347",4.67874216138347
"348",4.71123149391929
"349",4.74371548403558
"350",4.77573371338229
"351",4.8058064820414
"352",4.83761639497144
"353",4.87023189334985
"354",4.90150957308214
"355",4.92988689193472
"356",4.96174038495511
"357",4.99445602305449
"358",5.02763234113952
"359",5.061592946254
"360",5.0964354818017
"361",5.13255555115735
"362",5.16820000895817
"363",5.20345310394588
"364",5.23686186846942
"365",5.26955509554985
"366",5.29992884709911
"367",5.32936293464818
"368",5.35984630687584
"369",5.38841429352371
"370",5.41856855760972
"371",5.44823067381758
"372",5.47643115214716
"373",5.50209713475539
"374",5.52964639563298
"375",5.55644781836277
"376",5.58072096330622
"377",5.60482785108834
"378",5.6273843486691
"379",5.65109739923283
"380",5.67460722472038
"381",5.69738498537093
"382",5.71919335047209
"383",5.73961014889525
"384",5.75588745098636
"385",5.77450934695712
"386",5.79357162814304
"387",5.8126824123075
"388",5.83137055371311
"389",5.84867199204441
"390",5.86431478198442
"391",5.87992919619233
"392",5.89506748607623
"393",5.90903846805259
"394",5.92465715771247
"395",5.94094893213749
"396",5.95838759902143
"397",5.9747468650869
"398",5.99280817224018
"399",6.00868663295896
"400",6.02653079531244
"401",6.04526370040586
"402",6.06530070351245
"403",6.08469160937222
"404",6.10534445649856
"405",6.12416955975324
"406",6.1415782003013
"407",6.15887555193839
"408",6.17531380255622
"409",6.1906247850412
"410",6.20353538977754
"411",6.21317272279971
"412",6.22334310793445
"413",6.23196957591862
"414",6.24171394367537
"415",6.25006569258315
"416",6.25919531229532
"417",6.26760570207182
"418",6.27653686159367
"419",6.28462911713384
"420",6.29285073270845
"421",6.30210191596536
"422",6.31098506652352
"423",6.32002276218812
"424",6.32914043121647
"425",6.33724873572955
"426",6.34717101418883
"427",6.35781728690244
"428",6.36720371054625
"429",6.37672230353497
"430",6.38611453665747
"431",6.39581627159329
"432",6.40616085164556
"433",6.41660976959315
"434",6.42744826421783
"435",6.43762046636563
"436",6.44630334097479
"437",6.45556302604478
"438",6.46551106092256
"439",6.47563526768094
"440",6.48686356346773
"441",6.49816240055463
"442",6.50966867272382
"443",6.52030020780549
"444",6.52966931849644
"445",6.53839132728025
"446",6.54668887149337
"447",6.55515495194139
"448",6.5637532855753
"449",6.57252883624689
"450",6.58194395972552
"451",6.59179500118786
"452",6.60189292034404
"453",6.6120450606841
"454",6.62302277869972
"455",6.63501184058605
"456",6.64825417922036
"457",6.66215950431992
"458",6.67704563552027
"459",6.69342006914528
"460",6.71129755103852
"461",6.73017418747287
"462",6.75007756291356
"463",6.77061387911262
"464",6.79188259847233
"465",6.81393032648215
"466",6.83647263257028
"467",6.85946903208265
"468",6.883568979102
"469",6.90701574960732
"470",6.93078828729745
"471",6.95544151010092
"472",6.9814642447093
"473",7.01036339271334
"474",7.04151931522389
"475",7.07322000746386
"476",7.10816183225078
"477",7.14462419521483
"478",7.180602675266
"479",7.21691729762384
"480",7.25278980233175
"481",7.28877033683248
"482",7.32512178578112
"483",7.36167795669814
"484",7.39890541374246
"485",7.43051971152475
"486",7.46584102332341
"487",7.50182281660854
"488",7.53571803566691
"489",7.57286689744056
"490",7.61004433585298
"491",7.64752828513206
"492",7.68594053525535
"493",7.72463014222894
"494",7.76353781448267
"495",7.80246581010585
"496",7.84148492524786
"497",7.88025222797448
"498",7.91771939368055
"499",7.95367557484642
"500",7.98021737154435
"501",8.01329955549404
"502",8.04856409173364
"503",8.08348195211438
"504",8.12019787872898
"505",8.15710658785772
"506",8.1942589481295
"507",8.23118215991696
"508",8.26852393453085
"509",8.3056804440599
"510",8.34278806736967
"511",8.38012150041894
"512",8.4168745050983
"513",8.45266208884961
"514",8.48775668222436
"515",8.52262604338005
"516",8.55581282389111
"517",8.58941713138012
"518",8.62306828438888
"519",8.65664032966677
"520",8.68894029129738
"521",8.72053196315792
"522",8.74943208886165
"523",8.77482001396819
"524",8.79785051893563
"525",8.8190581542362
"526",8.83928946094104
"527",8.85941582881129
"528",8.88020420905792
"529",8.9013484198585
"530",8.9226138549665
"531",8.94388790984438
"532",8.96473076613035
"533",8.98564221737952
"534",9.0065827540976
"535",9.02805600187904
"536",9.04718684070603
"537",9.0681414549439
"538",9.0881973553644
"539",9.1082846561289
"540",9.12822386455934
"541",9.14781654045578
"542",9.16317349048368
"543",9.17299583396507
"544",9.19181020028131
"545",9.20036263031098
"546",9.21846862729926
"547",9.23647282798185
"548",9.25500123238492
"549",9.27435446021035
"550",9.29339224586919
"551",9.31095611147917
"552",9.32702334169343
"553",9.34021948844121
"554",9.35159531248337
"555",9.36120478367933
"556",9.36861739616502
"557",9.37458696506489
"558",9.37872225953872
"559",9.38205497686455
"560",9.38564612482927
"561",9.38861608184053
"562",9.39252488180206
"563",9.3971359732501
"564",9.40193434895632
"565",9.40724889851471
"566",9.41307933593663
"567",9.4184092693211
"568",9.42355195855347
"569",9.42764290720877
"570",9.43098305554915
"571",9.43505102461646
"572",9.43958349157393
"573",9.44502103339672
"574",9.45161263682283
"575",9.45805716932301
"576",9.46461541693934
"577",9.47101764143548
"578",9.47697687066858
"579",9.48265967540014
"580",9.48779708453993
"581",9.49218128267975
"582",9.49667659167575
"583",9.49974964924815
"584",9.50172319615759
"585",9.5032666694523
"586",9.50403069909651
"587",9.50520847457484
"588",9.50728779554438
"589",9.50960298389174
"590",9.51242989768382
"591",9.51527866527568
"592",9.51851621134037
"593",9.52425292492187
"594",9.53034544894723
"595",9.53647154076076
"596",9.54320460016351
"597",9.54956623982707
"598",9.55593074796306
"599",9.56303321731515
"600",9.57093432514591
"601",9.58037417184739
"602",9.59127317198393
"603",9.60203782486021
"604",9.61577371039362
"605",9.6307063921792
"606",9.6462396228965
"607",9.66147760317501
"608",9.67809225799468
"609",9.693266425451
"610",9.70942789616096
"611",9.72317353376055
"612",9.73716062849326
"613",9.75123837214012
"614",9.76439940319794
"615",9.77686774863403
"616",9.78996738217992
"617",9.80359410968044
"618",9.81800503488064
"619",9.83190563176607
"620",9.83201973148979
"621",9.84043567791434
"622",9.85263244945757
"623",9.8644309448497
"624",9.87447207361345
"625",9.88188839387399
"626",9.8875372692338
"627",9.89124276488857
"628",9.89399719369985
"629",9.89702445589634
"630",9.90032688321156
"631",9.90467396794479
"632",9.90863420172389
"633",9.91227885244222
"634",9.91673091075784
"635",9.92100481651918
"636",9.92566066677192
"637",9.93019792884227
"638",9.93310412130878
"639",9.93449167390576
"640",9.93295269624445
"641",9.93012963244392
"642",9.92714029388244
"643",9.92080671768274
"644",9.91221774646676
"645",9.90417996665647
"646",9.89573027986441
"647",9.88740484842142
"648",9.87951153768133
"649",9.87182385463602
"650",9.86632047439429
"651",9.86132731565193
"652",9.85676665754983
"653",9.85261695523954
"654",9.84704256485755
"655",9.8413150019272
"656",9.83564033169014
"657",9.82907515822044
"658",9.82178870486192
"659",9.8141241176749
"660",9.80592083249007
"661",9.79785047159637
"662",9.78902795247158
"663",9.77984933334001
"664",9.77073070918314
"665",9.7612744114965
"666",9.75081164632836
"667",9.73953080915699
"668",9.72767566010997
"669",9.71649201619601
"670",9.70697216793619
"671",9.6990388555378
"672",9.69263758756292
"673",9.6879994451441
"674",9.685229645533
"675",9.6844543759861
"676",9.68462225108153
"677",9.6848958528581
"678",9.68386432258779
"679",9.68124091819597
"680",9.67765160826973
"681",9.67412019774241
"682",9.67020740051611
"683",9.66513918700539
"684",9.65853692049399
"685",9.6508736186399
"686",9.64275836127351
"687",9.63411993291965
"688",9.62644407736582
"689",9.62010182192805
"690",9.6121525669681
"691",9.60279750937237
"692",9.59348913180128
"693",9.58257853389017
"694",9.56953752105307
"695",9.55446499253014
"696",9.53635609080476
"697",9.51432279456312
"698",9.48919947570457
"699",9.46066791276248
"700",9.42937122785381
"701",9.39629847988813
"702",9.36388099656721
"703",9.33240530769316
"704",9.29691751146868
"705",9.26066297007261
"706",9.22315566548909
"707",9.18495791797724
"708",9.14701515307529
"709",9.10817343076281
"710",9.06871229627324
"711",9.02998223748146
"712",8.99094584133678
"713",8.95519978516435
"714",8.91812722692699
"715",8.88064103219155
"716",8.84501042859364
"717",8.80927729981994
"718",8.77374837988387
"719",8.73709135311197
"720",8.69653714568173
"721",8.65486704147284
"722",8.6116404899523
"723",8.56758813558091
"724",8.52062332832706
"725",8.47303599896184
"726",8.42354662630244
"727",8.37495843929475
"728",8.32885237022643
"729",8.28536283230815
"730",8.23643343999805
"731",8.18780867654942
"732",8.14013101232439
"733",8.09435677423508
"734",8.04978256544807
"735",8.00674330531154
"736",7.96563964325598
"737",7.9251007085946
"738",7.88280615500133
"739",7.84147943566466
"740",7.80262834268974
"741",7.76566176568463
"742",7.7306068806354
"743",7.69785001162089
"744",7.66626717751572
"745",7.6386354245877
"746",7.61566404225206
"747",7.595246069693
"748",7.57669553458565
"749",7.55911726672885
"750",7.54024255336236
"751",7.52301629455714
"752",7.50574955557933
"753",7.48936351270252
"754",7.47357355886115
"755",7.45894566312515
"756",7.44593617942504
"757",7.43324824191546
"758",7.42128295586136
"759",7.40905735152722
"760",7.39609690751297
"761",7.38234310828422
"762",7.36863963118854
"763",7.35432936511747
"764",7.33853321577651
"765",7.32442722598031
"766",7.30532389975156
"767",7.28598007861379
"768",7.26290442486654
"769",7.23713148861456
"770",7.21104153346415
"771",7.18721265850555
"772",7.16327144519547
"773",7.14158672523478
"774",7.12228279901629
"775",7.10503776218419
"776",7.08967532868032
"777",7.07444013644091
"778",7.06089604705581
"779",7.05029117582364
"780",7.03760183895448
"781",7.02518459691204
"782",7.01257160326595
"783",7.00133492895045
"784",6.98806245673634
"785",6.97343410634165
"786",6.95838238874598
"787",6.94316124301049
"788",6.92693023358993
"789",6.91106183625444
"790",6.89247531832345
"791",6.87132728699633
"792",6.84845507090353
"793",6.82379630094112
"794",6.80063625583107
"795",6.77619583969857
"796",6.74913457751333
"797",6.72188014885615
"798",6.69512868219184
"799",6.67364713735021
"800",6.6501853734239
"801",6.6292579917555
"802",6.60691851788565
"803",6.58547903179043
"804",6.56354726654842
"805",6.5420733018145
"806",6.51992329791818
"807",6.49820070564612
"808",6.47759578251566
"809",6.45865126991154
"810",6.43997585756586
"811",6.42102288433308
"812",6.40107121423119
"813",6.38044131118979
"814",6.36029290750079
"815",6.34045564809201
"816",6.32044416492346
"817",6.30177016945663
"818",6.28338454274582
"819",6.26781832906152
"820",6.25301157312122
"821",6.23523600045142
"822",6.2185506201181
"823",6.20187279519887
"824",6.18009365077296
"825",6.15587332900813
"826",6.13169274888813
"827",6.10632801412402
"828",6.08212753481585
"829",6.06037326483928
"830",6.03355285053413
"831",6.00634790240048
"832",5.98114170873746
"833",5.95185914116956
"834",5.92525330914557
"835",5.90153578595853
"836",5.86998314822984
"837",5.83716702038073
"838",5.80359765583156
"839",5.77181335159843
"840",5.7375434740845
"841",5.70536092451107
"842",5.67567123382399
"843",5.64670082821247
"844",5.61833216380978
"845",5.61103099504126
"846",5.61089093730201
"847",5.59762106748521
"848",5.56898619894031
"849",5.5394486465771
"850",5.50901107524915
"851",5.47514059820779
"852",5.43906705099761
"853",5.40022040281813
"854",5.35934294715752
"855",5.31735804711092
"856",5.27274160507752
"857",5.22578793377069
"858",5.17621476567451
"859",5.12579443651194
"860",5.07215683175506
"861",5.0167603366637
"862",4.96008341231574
"863",4.90333144843745
"864",4.84689501188913
"865",4.79074902451157
"866",4.73470882938282
"867",4.70689935358081
"868",4.69144458005676
"869",4.63534234827185
"870",4.57904759046888
"871",4.52326979695717
"872",4.46716659746317
"873",4.41066860665045
"874",4.35688345885076
"875",4.30453216865471
"876",4.25350945102589
"877",4.2010516969861
"878",4.1476690616966
"879",4.09338941502432
"880",4.03784360576052
"881",3.9799502699348
"882",3.9226992610493
"883",3.86676535273487
"884",3.81096413949922
"885",3.75515013184528
"886",3.69932436244409
"887",3.64456923769181
"888",3.59009922547661
"889",3.53564900655532
"890",3.48538826788446
"891",3.4343465460248
"892",3.38493791202546
"893",3.33563488667571
"894",3.28727427640407
"895",3.23951896298769
"896",3.19026078583711
"897",3.13853589065417
"898",3.08697761353682
"899",3.03560325829782
"900",2.98606750033875
"901",2.93861357986282
"902",2.89346973967835
"903",2.85008185841311
"904",2.81166547348249
"905",2.77089881261119
"906",2.73210428793015
"907",2.6961627949032
"908",2.6639130425153
"909",2.6365105000771
"910",2.60855221687318
"911",2.58186352857332
"912",2.55624149699522
"913",2.53132129550941
"914",2.50708875962297
"915",2.48334218723489
"916",2.46007935760512
"917",2.43887298985945
"918",2.42117911836953
"919",2.40421981274968
"920",2.38880703995406
"921",2.37535014252778
"922",2.3618949844142
"923",2.34791665420434
"924",2.33378470543205
"925",2.31964099025237
"926",2.3060726269463
"927",2.29208888860067
"928",2.27769772348393
"929",2.2626400321681
"930",2.24695815228027
"931",2.23107373552548
"932",2.21566775936492
"933",2.20079276327437
"934",2.18715814865641
"935",2.17452720305582
"936",2.16266699333068
"937",2.15413437834194
"938",2.14898349666631
"939",2.14389050597911
"940",2.13818599480731
"941",2.13226205089376
"942",2.1258122590832
"943",2.11848037163875
"944",2.11120889226719
"945",2.10565021042446
"946",2.10183007538781
"947",2.09827282936941
"948",2.09367423714386
"949",2.08834939804862
"950",2.08226115063883
"951",2.07502029099292
"952",2.06779756457297
"953",2.06130167226129
"954",2.05489293582377
"955",2.04799693922714
"956",2.04021961500148
"957",2.03113708913574
"958",2.02169246717907
"959",2.01220372625586
"960",2.00250545905558
"961",1.99282942508191
"962",1.98309777458838
"963",1.97322626456294
"964",1.96357493048636
"965",1.95370361271535
"966",1.94266244315859
"967",1.93033948166676
"968",1.91717146972334
"969",1.90285501445149
"970",1.88807324505419
"971",1.87328215272438
"972",1.85886377372495
"973",1.84513126315349
"974",1.8318949200423
"975",1.81983468445107
"976",1.80950776693404
"977",1.80144683562298
"978",1.79338590431198
"979",1.78532497300097
"980",1.77726404168997
"981",1.7692031103789
"982",1.7611421790679
"983",1.7530812477569
"984",1.74502031644589
"985",1.73695938513489
"986",1.72889845382382
"987",1.72083752251282
"988",1.71277659120182
"989",1.70471565989081
"990",1.69665472857975
"991",1.68859379726874
"992",1.68053286595774
"993",1.67247193464674
"994",1.66441100333567
"995",1.65635007202467
"996",1.64838081833271
"997",1.64031988702171
"998",1.63225895571065
"999",1.62419802439964
"1000",1.61622877070769
