"","V1","V2"
"67",1577878560,4.1480923654671
"68",1577878920,4.1480830224091
"69",1577879280,4.14807367935109
"70",1577879640,4.14806433629309
"71",1577880000,4.14805499323509
"72",1577880360,4.14804565017709
"73",1577880720,4.14803630711909
"74",1577881080,4.14802696406108
"75",1577881440,4.14801762100308
"76",1577881800,4.14800827794508
"77",1577882160,4.14799893488708
"78",1577882520,4.14798959182908
"79",1577882880,4.14798024877108
"80",1577883240,4.14797090571307
"81",1577883600,4.14796156265507
"82",1577883960,4.14795221959707
"83",1577884320,4.14794287653907
"84",1577884680,4.14793353348107
"85",1577885040,4.14792419042306
"86",1577885400,4.14791484736506
"87",1577885760,4.14790550430706
"88",1577886120,4.14789616124906
"89",1577886480,4.14788681819106
"90",1577886840,4.14787747513306
"91",1577887200,4.14786813207505
"92",1577887560,4.14785878901705
"93",1577887920,4.14784944595905
"94",1577888280,4.14784010290105
"95",1577888640,4.14783075984305
"96",1577889000,4.14782141678505
"97",1577889360,4.14781207372704
"98",1577889720,4.14780273066904
"99",1577890080,4.14779338761104
"100",1577890440,4.14778404455304
"101",1577890800,4.14777470149504
"102",1577891160,4.14776535843703
"103",1577891520,4.14775601537903
"104",1577891880,4.14774667232103
"105",1577892240,4.14773732926303
"106",1577892600,4.14772798620503
"107",1577892960,4.14771864314702
"108",1577893320,4.14770930008902
"109",1577893680,4.14769995703102
"110",1577894040,4.14769061397302
"111",1577894400,4.14768127091502
"112",1577894760,4.14767192785702
"113",1577895120,4.14766258479901
"114",1577895480,4.14765324174101
"115",1577895840,4.14764389868301
"116",1577896200,4.14763455562501
"117",1577896560,4.14762521256701
"118",1577896920,4.147615869509
"119",1577897280,4.147606526451
"120",1577897640,4.147597183393
"121",1577898000,4.147587840335
"122",1577898360,4.147578497277
"123",1577898720,4.147569154219
"124",1577899080,4.14755981116099
"125",1577899440,4.14755046810299
"126",1577899800,4.14754112504499
"127",1577900160,4.14753178198699
"128",1577900520,4.14752243892899
"129",1577900880,4.14751309587098
"130",1577901240,4.14750375281298
"131",1577901600,4.14749440975498
"132",1577901960,4.14748506669698
"133",1577902320,4.14747572363898
"134",1577902680,4.14746638058098
"135",1577903040,4.14745703752297
"136",1577903400,4.14744769446497
"137",1577903760,4.14743835140697
"138",1577904120,4.14742900834897
"139",1577904480,4.14741966529097
"140",1577904840,4.14741032223296
"141",1577905200,4.14740097917496
"142",1577905560,4.14739163611696
"143",1577905920,4.14738229305896
"144",1577906280,4.14737295000096
"145",1577906640,4.14736360694295
"146",1577907000,4.14735426388495
"147",1577907360,4.14734492082695
"148",1577907720,4.14733557776895
"149",1577908080,4.14732623471095
"150",1577908440,4.14731689165295
"151",1577908800,4.14730754859494
"152",1577909160,4.14729820553694
"153",1577909520,4.14728886247894
"154",1577909880,4.14727951942094
"155",1577910240,4.14727017636294
"156",1577910600,4.14726083330494
"157",1577910960,4.14725149024693
"158",1577911320,4.14724214718893
"159",1577911680,4.14723280413093
"160",1577912040,4.14722346107293
"161",1577912400,4.14721411801493
"162",1577912760,4.14720477495692
"163",1577913120,4.14719543189892
"164",1577913480,4.14718608884092
"165",1577913840,4.14717674578292
"166",1577914200,4.14716740272492
"167",1577914560,4.14715805966692
"168",1577914920,4.14714871660891
"169",1577915280,4.14713937355091
"170",1577915640,4.14713003049291
"171",1577916000,4.14712068743491
"172",1577916360,4.14711134437691
"173",1577916720,4.1471020013189
"174",1577917080,4.1470926582609
"175",1577917440,4.1470833152029
"176",1577917800,4.1470739721449
"177",1577918160,4.1470646290869
"178",1577918520,4.1470552860289
"179",1577918880,4.14704594297089
"180",1577919240,4.14703659991289
"181",1577919600,4.14702725685489
"182",1577919960,4.14701791379689
"183",1577920320,4.14700857073889
"184",1577920680,4.14699922768088
"185",1577921040,4.14698988462288
"186",1577921400,4.14698054156488
"187",1577921760,4.14697119850688
"188",1577922120,4.14696185544888
"189",1577922480,4.14695251239088
"190",1577922840,4.14694316933287
"191",1577923200,4.14693382627487
"192",1577923560,4.14692448321687
"193",1577923920,4.14691514015887
"194",1577924280,4.14690579710087
"195",1577924640,4.14689645404286
"196",1577925000,4.14688711098486
"197",1577925360,4.14687776792686
"198",1577925720,4.14686842486886
"199",1577926080,4.14685908181086
"200",1577926440,4.14684973875285
"201",1577926800,4.14684039569485
"202",1577927160,4.14683105263685
"203",1577927520,4.14682170957885
"204",1577927880,4.14681236652085
"205",1577928240,4.14680302346285
"206",1577928600,4.14679368040484
"207",1577928960,4.14678433734684
"208",1577929320,4.14677499428884
"209",1577929680,4.14676565123084
"210",1577930040,4.14675630817284
"211",1577930400,4.14674696511483
"212",1577930760,4.14673762205683
"213",1577931120,4.14672827899883
"214",1577931480,4.14671893594083
"215",1577931840,4.14670959288283
"216",1577932200,4.14670024982483
"217",1577932560,4.14669090676682
"218",1577932920,4.14668156370882
"219",1577933280,4.14667222065082
"220",1577933640,4.14666287759282
"221",1577934000,4.14665353453482
"222",1577934360,4.14664419147681
"223",1577934720,4.14663484841881
"224",1577935080,4.14662550536081
"225",1577935440,4.14661616230281
"226",1577935800,4.14660681924481
"227",1577936160,4.14659747618681
"228",1577936520,4.1465881331288
"229",1577936880,4.1465787900708
"230",1577937240,4.1465694470128
"231",1577937600,4.1465601039548
"232",1577937960,4.1465507608968
"233",1577938320,4.1465414178388
"234",1577938680,4.14653207478079
"235",1577939040,4.14652273172279
"236",1577939400,4.14651338866479
"237",1577939760,4.14650404560679
"238",1577940120,4.14649470254879
"239",1577940480,4.14648535949078
"240",1577940840,4.14647601643278
"241",1577941200,4.14646667337478
"242",1577941560,4.14645733031678
"243",1577941920,4.14644798725878
"244",1577942280,4.14643864420077
"245",1577942640,4.14642930114277
"246",1577943000,4.14641995808477
"247",1577943360,4.14641061502677
"248",1577943720,4.14640127196877
"249",1577944080,4.14639192891077
"250",1577944440,4.14638258585276
"251",1577944800,4.14637324279476
"252",1577945160,4.14636389973676
"253",1577945520,4.14635455667876
"254",1577945880,4.14634521362076
"255",1577946240,4.14633587056275
"256",1577946600,4.14632652750475
"257",1577946960,4.14631718444675
"258",1577947320,4.14630784138875
"259",1577947680,4.14629849833075
"260",1577948040,4.14628915527275
"261",1577948400,4.14627981221474
"262",1577948760,4.14627046915674
"263",1577949120,4.14626112609874
"264",1577949480,4.14625178304074
"265",1577949840,4.14624243998274
"266",1577950200,4.14623309692473
"267",1577950560,4.14622375386673
"268",1577950920,4.14621441080873
"269",1577951280,4.14620506775073
"270",1577951640,4.14619572469273
"271",1577952000,4.14618638163472
"272",1577952360,4.14617703857672
"273",1577952720,4.14616769551872
"274",1577953080,4.14615835246072
"275",1577953440,4.14614900940272
"276",1577953800,4.14613966634472
"277",1577954160,4.14613032328671
"278",1577954520,4.14612098022871
"279",1577954880,4.14611163717071
"280",1577955240,4.14610229411271
"281",1577955600,4.14609295105471
"282",1577955960,4.1460836079967
"283",1577956320,4.1460742649387
"284",1577956680,4.1460649218807
"285",1577957040,4.1460555788227
"286",1577957400,4.1460462357647
"287",1577957760,4.1460368927067
"288",1577958120,4.14602754964869
"289",1577958480,4.14601820659069
"290",1577958840,4.14600886353269
"291",1577959200,4.14599952047469
"292",1577959560,4.14599017741669
"293",1577959920,4.14598083435869
"294",1577960280,4.14597149130068
"295",1577960640,4.14596214824268
"296",1577961000,4.14595280518468
"297",1577961360,4.14594346212668
"298",1577961720,4.14593411906868
"299",1577962080,4.14592477601067
"300",1577962440,4.14591543295267
"301",1577962800,4.14590608989467
"302",1577963160,4.14589674683667
"303",1577963520,4.14588740377867
"304",1577963880,4.14587806072066
"305",1577964240,4.14586871766266
"306",1577964600,4.14585937460466
"307",1577964960,4.14585003154666
"308",1577965320,4.14584068848866
"309",1577965680,4.14583134543066
"310",1577966040,4.14582200237265
"311",1577966400,4.14581265931465
"312",1577966760,4.14580331625665
"313",1577967120,4.14579397319865
"314",1577967480,4.14578463014065
"315",1577967840,4.14577528708264
"316",1577968200,4.14576594402464
"317",1577968560,4.14575660096664
"318",1577968920,4.14574725790864
"319",1577969280,4.14573791485064
"320",1577969640,4.14572857179264
"321",1577970000,4.14571922873463
"322",1577970360,4.14570988567663
"323",1577970720,4.14570054261863
"324",1577971080,4.14569119956063
"325",1577971440,4.14568185650263
"326",1577971800,4.14567251344462
"327",1577972160,4.14566317038662
"328",1577972520,4.14565382732862
"329",1577972880,4.14564448427062
"330",1577973240,4.14563514121262
"331",1577973600,4.14562579815462
"332",1577973960,4.14561645509661
"333",1577974320,4.14560711203861
"334",1577974680,4.14559776898061
"335",1577975040,4.14558842592261
"336",1577975400,4.14557908286461
"337",1577975760,4.1455697398066
"338",1577976120,4.1455603967486
"339",1577976480,4.1455510536906
"340",1577976840,4.1455417106326
"341",1577977200,4.1455323675746
"342",1577977560,4.1455230245166
"343",1577977920,4.14551368145859
"344",1577978280,4.14550433840059
"345",1577978640,4.14549499534259
"346",1577979000,4.14548565228459
"347",1577979360,4.14547630922659
"348",1577979720,4.14546696616858
"349",1577980080,4.14545762311058
"350",1577980440,4.14544828005258
"351",1577980800,4.14543893699458
"352",1577981160,4.14542959393658
"353",1577981520,4.14542025087858
"354",1577981880,4.14541090782057
"355",1577982240,4.14540156476257
"356",1577982600,4.14539222170457
"357",1577982960,4.14538287864657
"358",1577983320,4.14537353558857
"359",1577983680,4.14536419253056
"360",1577984040,4.14535484947256
"361",1577984400,4.14534550641456
"362",1577984760,4.14533616335656
"363",1577985120,4.14532682029856
"364",1577985480,4.14531747724055
"365",1577985840,4.14530813418255
"366",1577986200,4.14529879112455
"367",1577986560,4.14528944806655
"368",1577986920,4.14528010500855
"369",1577987280,4.14527076195055
"370",1577987640,4.14526141889254
"371",1577988000,4.14525207583454
"372",1577988360,4.14524273277654
"373",1577988720,4.14523338971854
"374",1577989080,4.14522404666054
"375",1577989440,4.14521470360253
"376",1577989800,4.14520536054453
"377",1577990160,4.14519601748653
"378",1577990520,4.14518667442853
"379",1577990880,4.14517733137053
"380",1577991240,4.14516798831253
"381",1577991600,4.14515864525452
"382",1577991960,4.14514930219652
"383",1577992320,4.14513995913852
"384",1577992680,4.14513061608052
"385",1577993040,4.14512127302252
"386",1577993400,4.14511192996452
"387",1577993760,4.14510258690651
"388",1577994120,4.14509324384851
"389",1577994480,4.14508390079051
"390",1577994840,4.14507455773251
"391",1577995200,4.14506521467451
"392",1577995560,4.1450558716165
"393",1577995920,4.1450465285585
"394",1577996280,4.1450371855005
"395",1577996640,4.1450278424425
"396",1577997000,4.1450184993845
"397",1577997360,4.1450091563265
"398",1577997720,4.14499981326849
"399",1577998080,4.14499047021049
"400",1577998440,4.14498112715249
"401",1577998800,4.14497178409449
"402",1577999160,4.14496244103649
"403",1577999520,4.14495309797848
"404",1577999880,4.14494375492048
"405",1578000240,4.14493441186248
"406",1578000600,4.14492506880448
"407",1578000960,4.14491572574648
"408",1578001320,4.14490638268847
"409",1578001680,4.14489703963047
"410",1578002040,4.14488769657247
"411",1578002400,4.14487835351447
"412",1578002760,4.14486901045647
"413",1578003120,4.14485966739847
"414",1578003480,4.14485032434046
"415",1578003840,4.14484098128246
"416",1578004200,4.14483163822446
"417",1578004560,4.14482229516646
"418",1578004920,4.14481295210846
"419",1578005280,4.14480360905045
"420",1578005640,4.14479426599245
"421",1578006000,4.14478492293445
"422",1578006360,4.14477557987645
"423",1578006720,4.14476623681845
"424",1578007080,4.14475689376045
"425",1578007440,4.14474755070244
"426",1578007800,4.14473820764444
"427",1578008160,4.14472886458644
"428",1578008520,4.14471952152844
"429",1578008880,4.14471017847044
"430",1578009240,4.14470083541243
"431",1578009600,4.14469149235443
"432",1578009960,4.14468214929643
"433",1578010320,4.14467280623843
"434",1578010680,4.14466346318043
"435",1578011040,4.14465412012242
"436",1578011400,4.14464477706442
"437",1578011760,4.14463543400642
"438",1578012120,4.14462609094842
"439",1578012480,4.14461674789042
"440",1578012840,4.14460740483242
"441",1578013200,4.14459806177441
"442",1578013560,4.14458871871641
"443",1578013920,4.14457937565841
"444",1578014280,4.14457003260041
"445",1578014640,4.14456068954241
"446",1578015000,4.14455134648441
"447",1578015360,4.1445420034264
"448",1578015720,4.1445326603684
"449",1578016080,4.1445233173104
"450",1578016440,4.1445139742524
"451",1578016800,4.1445046311944
"452",1578017160,4.14449528813639
"453",1578017520,4.14448594507839
"454",1578017880,4.14447660202039
"455",1578018240,4.14446725896239
"456",1578018600,4.14445791590439
"457",1578018960,4.14444857284639
"458",1578019320,4.14443922978838
"459",1578019680,4.14442988673038
"460",1578020040,4.14442054367238
"461",1578020400,4.14441120061438
"462",1578020760,4.14440185755638
"463",1578021120,4.14439251449837
"464",1578021480,4.14438317144037
"465",1578021840,4.14437382838237
"466",1578022200,4.14436448532437
"467",1578022560,4.14435514226637
"468",1578022920,4.14434579920836
"469",1578023280,4.14433645615036
"470",1578023640,4.14432711309236
"471",1578024000,4.14431777003436
"472",1578024360,4.14430842697636
"473",1578024720,4.14429908391836
"474",1578025080,4.14428974086035
"475",1578025440,4.14428039780235
"476",1578025800,4.14427105474435
"477",1578026160,4.14426171168635
"478",1578026520,4.14425236862835
"479",1578026880,4.14424302557034
"480",1578027240,4.14423368251234
"481",1578027600,4.14422433945434
"482",1578027960,4.14421499639634
"483",1578028320,4.14420565333834
"484",1578028680,4.14419631028034
"485",1578029040,4.14418696722233
"486",1578029400,4.14417762416433
"487",1578029760,4.14416828110633
"488",1578030120,4.14415893804833
"489",1578030480,4.14414959499033
"490",1578030840,4.14414025193232
"491",1578031200,4.14413090887432
"492",1578031560,4.14412156581632
"493",1578031920,4.14411222275832
"494",1578032280,4.14410287970032
"495",1578032640,4.14409353664232
"496",1578033000,4.14408419358431
"497",1578033360,4.14407485052631
"498",1578033720,4.14406550746831
"499",1578034080,4.14405616441031
"500",1578034440,4.14404682135231
"501",1578034800,4.1440374782943
"502",1578035160,4.1440281352363
"503",1578035520,4.1440187921783
"504",1578035880,4.1440094491203
"505",1578036240,4.1440001060623
"506",1578036600,4.1439907630043
"507",1578036960,4.14398141994629
"508",1578037320,4.14397207688829
"509",1578037680,4.14396273383029
"510",1578038040,4.14395339077229
"511",1578038400,4.14394404771429
"512",1578038760,4.14393470465628
"513",1578039120,4.14392536159828
"514",1578039480,4.14391601854028
"515",1578039840,4.14390667548228
"516",1578040200,4.14389733242428
"517",1578040560,4.14388798936628
"518",1578040920,4.14387864630827
"519",1578041280,4.14386930325027
"520",1578041640,4.14385996019227
"521",1578042000,4.14385061713427
"522",1578042360,4.14384127407627
"523",1578042720,4.14383193101826
"524",1578043080,4.14382258796026
"525",1578043440,4.14381324490226
"526",1578043800,4.14380390184426
"527",1578044160,4.14379455878626
"528",1578044520,4.14378521572826
"529",1578044880,4.14377587267025
"530",1578045240,4.14376652961225
"531",1578045600,4.14375718655425
"532",1578045960,4.14374784349625
"533",1578046320,4.14373850043825
"534",1578046680,4.14372915738024
"535",1578047040,4.14371981432224
"536",1578047400,4.14371047126424
"537",1578047760,4.14370112820624
"538",1578048120,4.14369178514824
"539",1578048480,4.14368244209023
"540",1578048840,4.14367309903223
"541",1578049200,4.14366375597423
"542",1578049560,4.14365441291623
"543",1578049920,4.14364506985823
"544",1578050280,4.14363572680023
"545",1578050640,4.14362638374222
"546",1578051000,4.14361704068422
"547",1578051360,4.14360769762622
"548",1578051720,4.14359835456822
"549",1578052080,4.14358901151022
"550",1578052440,4.14357966845222
"551",1578052800,4.14357032539421
"552",1578053160,4.14356098233621
"553",1578053520,4.14355163927821
"554",1578053880,4.14354229622021
"555",1578054240,4.14353295316221
"556",1578054600,4.1435236101042
"557",1578054960,4.1435142670462
"558",1578055320,4.1435049239882
"559",1578055680,4.1434955809302
"560",1578056040,4.1434862378722
"561",1578056400,4.1434768948142
"562",1578056760,4.14346755175619
"563",1578057120,4.14345820869819
"564",1578057480,4.14344886564019
"565",1578057840,4.14343952258219
"566",1578058200,4.14343017952419
"567",1578058560,4.14342083646618
"568",1578058920,4.14341149340818
"569",1578059280,4.14340215035018
"570",1578059640,4.14339280729218
"571",1578060000,4.14338346423418
"572",1578060360,4.14337412117617
"573",1578060720,4.14336477811817
"574",1578061080,4.14335543506017
"575",1578061440,4.14334609200217
"576",1578061800,4.14333674894417
"577",1578062160,4.14332740588617
"578",1578062520,4.14331806282816
"579",1578062880,4.14330871977016
"580",1578063240,4.14329937671216
"581",1578063600,4.14329003365416
"582",1578063960,4.14328069059616
"583",1578064320,4.14327134753815
"584",1578064680,4.14326200448015
"585",1578065040,4.14325266142215
"586",1578065400,4.14324331836415
"587",1578065760,4.14323397530615
"588",1578066120,4.14322463224815
"589",1578066480,4.14321528919014
"590",1578066840,4.14320594613214
"591",1578067200,4.14319660307414
"592",1578067560,4.14318726001614
"593",1578067920,4.14317791695814
"594",1578068280,4.14316857390013
"595",1578068640,4.14315923084213
"596",1578069000,4.14314988778413
"597",1578069360,4.14314054472613
"598",1578069720,4.14313120166813
"599",1578070080,4.14312185861013
"600",1578070440,4.14311251555212
"601",1578070800,4.14310317249412
"602",1578071160,4.14309382943612
"603",1578071520,4.14308448637812
"604",1578071880,4.14307514332012
"605",1578072240,4.14306580026211
"606",1578072600,4.14305645720411
"607",1578072960,4.14304711414611
"608",1578073320,4.14303777108811
"609",1578073680,4.14302842803011
"610",1578074040,4.14301908497211
"611",1578074400,4.1430097419141
"612",1578074760,4.1430003988561
"613",1578075120,4.1429910557981
"614",1578076200,4.1429817127401
"615",1578076560,4.1429723696821
"616",1578076920,4.14296302662409
"617",1578077280,4.14295368356609
"618",1578077640,4.14294434050809
"619",1578078000,4.14293499745009
"620",1578078360,4.14292565439209
"621",1578078720,4.14291631133409
"622",1578079080,4.14290696827608
"623",1578079440,4.14289762521808
"624",1578079800,4.14288828216008
"625",1578080160,4.14287893910208
"626",1578080520,4.14286959604408
"627",1578080880,4.14286025298607
"628",1578081240,4.14285090992807
"629",1578081600,4.14284156687007
"630",1578081960,4.14283222381207
"631",1578082320,4.14282288075407
"632",1578082680,4.14281353769606
"633",1578083040,4.14280419463806
"634",1578083400,4.14279485158006
"635",1578083760,4.14278550852206
"636",1578084120,4.14277616546406
"637",1578084480,4.14276682240606
"638",1578084840,4.14275747934805
"639",1578085200,4.14274813629005
"640",1578086640,4.14273879323205
"641",1578087000,4.14272945017405
"642",1578087360,4.14272010711605
"643",1578088800,4.14271076405804
"644",1578089160,4.14270142100004
"645",1578089520,4.14269207794204
"646",1578089880,4.14268273488404
"647",1578090240,4.14267339182604
"648",1578090600,4.14266404876804
"649",1578092400,4.14265470571003
"650",1578092760,4.14264536265203
"651",1578093120,4.14263601959403
"652",1578093480,4.14262667653603
"653",1578093840,4.14261733347803
"654",1578094200,4.14260799042003
"655",1578094560,4.14259864736202
"656",1578094920,4.14258930430402
"657",1578095280,4.14257996124602
"658",1578095640,4.14257061818802
"659",1578096000,4.14256127513002
"660",1578096360,4.14255193207201
"661",1578096720,4.14254258901401
"662",1578097080,4.14253324595601
"663",1578097440,4.14252390289801
"664",1578097800,4.14251455984001
"665",1578098160,4.142505216782
"666",1578098520,4.142495873724
"667",1578098880,4.142486530666
"668",1578099240,4.142477187608
"669",1578099600,4.14246784455
"670",1578099960,4.142458501492
"671",1578100320,4.14244915843399
"672",1578100680,4.14243981537599
"673",1578101040,4.14243047231799
"674",1578101400,4.14242112925999
"675",1578101760,4.14241178620199
"676",1578102120,4.14240244314398
"677",1578102480,4.14239310008598
"678",1578102840,4.14238375702798
"679",1578103200,4.14237441396998
"680",1578103560,4.14236507091198
"681",1578103920,4.14235572785398
"682",1578104280,4.14234638479597
"683",1578104640,4.14233704173797
"684",1578106080,4.14232769867997
"685",1578106440,4.14231835562197
"686",1578106800,4.14230901256397
"687",1578107160,4.14229966950596
"688",1578107520,4.14229032644796
"689",1578107880,4.14228098338996
"690",1578108240,4.14227164033196
"691",1578108600,4.14226229727396
"692",1578108960,4.14225295421596
"693",1578109320,4.14224361115795
"694",1578109680,4.14223426809995
"695",1578110040,4.14222492504195
"696",1578110400,4.14221558198395
"697",1578110760,4.14220623892595
"698",1578111120,4.14219689586794
"699",1578111480,4.14218755280994
"700",1578111840,4.14217820975194
"701",1578112200,4.14216886669394
"702",1578112560,4.14215952363594
"703",1578112920,4.14215018057793
"704",1578113280,4.14214083751993
"705",1578113640,4.14213149446193
"706",1578114000,4.14212215140393
"707",1578114360,4.14211280834593
"708",1578114720,4.14210346528793
"709",1578115440,4.14209412222992
"710",1578115800,4.14208477917192
"711",1578116160,4.14207543611392
"712",1578116520,4.14206609305592
"713",1578116880,4.14205674999792
"714",1578117240,4.14204740693992
"715",1578117600,4.14203806388191
"716",1578117960,4.14202872082391
"717",1578118320,4.14201937776591
"718",1578118680,4.14201003470791
"719",1578119040,4.14200069164991
"720",1578119400,4.1419913485919
"721",1578119760,4.1419820055339
"722",1578120120,4.1419726624759
"723",1578120480,4.1419633194179
"724",1578120840,4.1419539763599
"725",1578121200,4.1419446333019
"726",1578121560,4.14193529024389
"727",1578121920,4.14192594718589
"728",1578122280,4.14191660412789
"729",1578122640,4.14190726106989
"730",1578123000,4.14189791801189
"731",1578123360,4.14188857495388
"732",1578123720,4.14187923189588
"733",1578124080,4.14186988883788
"734",1578124440,4.14186054577988
"735",1578124800,4.14185120272188
"736",1578125160,4.14184185966387
"737",1578125520,4.14183251660587
"738",1578125880,4.14182317354787
"739",1578126240,4.14181383048987
"740",1578126600,4.14180448743187
"741",1578126960,4.14179514437387
"742",1578127320,4.14178580131586
"743",1578127680,4.14177645825786
"744",1578128040,4.14176711519986
"745",1578128400,4.14175777214186
"746",1578128760,4.14174842908386
"747",1578129120,4.14173908602586
"748",1578129480,4.14172974296785
"749",1578129840,4.14172039990985
"750",1578130200,4.14171105685185
"751",1578130560,4.14170171379385
"752",1578130920,4.14169237073585
"753",1578131280,4.14168302767784
"754",1578131640,4.14167368461984
"755",1578132000,4.14166434156184
"756",1578132360,4.14165499850384
"757",1578132720,4.14164565544584
"758",1578133080,4.14163631238783
"759",1578133440,4.14162696932983
"760",1578133800,4.14161762627183
"761",1578134160,4.14160828321383
"762",1578134520,4.14159894015583
"763",1578134880,4.14158959709783
"764",1578135240,4.14158025403982
"765",1578135600,4.14157091098182
"766",1578135960,4.14156156792382
"767",1578136320,4.14155222486582
"768",1578136680,4.14154288180782
"769",1578137040,4.14153353874981
"770",1578137400,4.14152419569181
"771",1578137760,4.14151485263381
"772",1578138120,4.14150550957581
"773",1578138480,4.14149616651781
"774",1578138840,4.14148682345981
"775",1578139200,4.1414774804018
"776",1578139560,4.1414681373438
"777",1578139920,4.1414587942858
"778",1578140280,4.1414494512278
"779",1578140640,4.1414401081698
"780",1578141000,4.14143076511179
"781",1578141360,4.14142142205379
"782",1578141720,4.14141207899579
"783",1578142080,4.14140273593779
"784",1578142440,4.14139339287979
"785",1578142800,4.14138404982179
"786",1578143160,4.14137470676378
"787",1578143520,4.14136536370578
"788",1578143880,4.14135602064778
"789",1578144240,4.14134667758978
"790",1578144600,4.14133733453178
"791",1578144960,4.14132799147377
"792",1578145320,4.14131864841577
"793",1578145680,4.14130930535777
"794",1578146040,4.14129996229977
"795",1578146400,4.14129061924177
"796",1578146760,4.14128127618376
"797",1578147120,4.14127193312576
"798",1578147480,4.14126259006776
"799",1578147840,4.14125324700976
"800",1578148200,4.14124390395176
"801",1578148560,4.14123456089376
"802",1578148920,4.14122521783575
"803",1578149280,4.14121587477775
"804",1578149640,4.14120653171975
"805",1578150000,4.14119718866175
"806",1578150360,4.14118784560375
"807",1578150720,4.14117850254575
"808",1578151080,4.14116915948774
"809",1578151440,4.14115981642974
"810",1578151800,4.14115047337174
"811",1578152160,4.14114113031374
"812",1578152520,4.14113178725574
"813",1578152880,4.14112244419773
"814",1578153240,4.14111310113973
"815",1578153600,4.14110375808173
"816",1578153960,4.14109441502373
"817",1578154320,4.14108507196573
"818",1578154680,4.14107572890773
"819",1578155040,4.14106638584972
"820",1578155400,4.14105704279172
"821",1578155760,4.14104769973372
"822",1578156120,4.14103835667572
"823",1578156480,4.14102901361772
"824",1578156840,4.14101967055971
"825",1578157200,4.14101032750171
"826",1578157560,4.14100098444371
"827",1578157920,4.14099164138571
"828",1578158280,4.14098229832771
"829",1578158640,4.1409729552697
"830",1578159000,4.1409636122117
"831",1578159360,4.1409542691537
"832",1578159720,4.1409449260957
"833",1578160080,4.1409355830377
"834",1578160440,4.1409262399797
"835",1578160800,4.14091689692169
"836",1578161160,4.14090755386369
"837",1578161520,4.14089821080569
"838",1578161880,4.14088886774769
"839",1578162240,4.14087952468969
"840",1578162600,4.14087018163168
"841",1578162960,4.14086083857368
"842",1578163320,4.14085149551568
"843",1578163680,4.14084215245768
"844",1578164040,4.14083280939968
"845",1578164400,4.14082346634168
"846",1578164760,4.14081412328367
"847",1578165120,4.14080478022567
"848",1578165480,4.14079543716767
"849",1578165840,4.14078609410967
"850",1578166200,4.14077675105167
"851",1578166560,4.14076740799366
"852",1578166920,4.14075806493566
"853",1578167280,4.14074872187766
"854",1578167640,4.14073937881966
"855",1578168000,4.14073003576166
"856",1578168360,4.14072069270366
"857",1578168720,4.14071134964565
"858",1578169080,4.14070200658765
"859",1578169440,4.14069266352965
"860",1578169800,4.14068332047165
"861",1578170160,4.14067397741365
"862",1578170520,4.14066463435564
"863",1578170880,4.14065529129764
"864",1578171240,4.14064594823964
"865",1578171600,4.14063660518164
"866",1578171960,4.14062726212364
"867",1578172320,4.14061791906564
"868",1578172680,4.14060857600763
"869",1578173040,4.14059923294963
"870",1578173400,4.14058988989163
"871",1578173760,4.14058054683363
"872",1578174120,4.14057120377563
"873",1578174480,4.14056186071762
"874",1578174840,4.14055251765962
