"","x"
"297",10.6448585526617
"298",10.6785322236501
"299",10.7115814300784
"300",10.7442918650561
"301",10.7764115823533
"302",10.8077182685385
"303",10.8379028926115
"304",10.8675684225638
"305",10.8970040772474
"306",10.9233276106184
"307",10.9453756915425
"308",10.9673825281235
"309",10.9922374148832
"310",11.0182468360898
"311",11.0450904943713
"312",11.0742901861243
"313",11.1054302151134
"314",11.136940416767
"315",11.169962935355
"316",11.2046220065405
"317",11.2392480198376
"318",11.2741171514855
"319",11.3113592416506
"320",11.3512487319812
"321",11.3957234623962
"322",11.4456305423874
"323",11.5028279341373
"324",11.5656806546427
"325",11.6329688153261
"326",11.7021047129981
"327",11.7709917885454
"328",11.8382096982835
"329",11.9051734934209
"330",11.9702774524556
"331",12.0354446875129
"332",12.1014589433474
"333",12.1677779552667
"334",12.2353088998064
"335",12.302677829397
"336",12.3676164275539
"337",12.4283969514187
"338",12.4838464658202
"339",12.5335437454831
"340",12.5767250355558
"341",12.6146720039364
"342",12.6479991713307
"343",12.6774076979839
"344",12.7069484341672
"345",12.7380672477991
"346",12.7701218732646
"347",12.8025563952284
"348",12.8374058913465
"349",12.8745550355686
"350",12.9128141211681
"351",12.9515940382377
"352",12.9906874342644
"353",13.0305325931675
"354",13.0731254043419
"355",13.1223948970339
"356",13.1793904093157
"357",13.242112217095
"358",13.3079111813122
"359",13.3740508373094
"360",13.4418986129982
"361",13.5111333903773
"362",13.5831892242125
"363",13.6610637556186
"364",13.7435160808734
"365",13.8293967442115
"366",13.9189194082475
"367",14.0111489250008
"368",14.1039748485074
"369",14.1965168791659
"370",14.287812210132
"371",14.3751027326746
"372",14.4569629735622
"373",14.5329309248989
"374",14.6043794059981
"375",14.6747089031973
"376",14.7463386884777
"377",14.8200471679343
"378",14.8956434849176
"379",14.9741348710595
"380",15.0553205014585
"381",15.1389360821585
"382",15.2257698177064
"383",15.3154027161326
"384",15.4105449213848
"385",15.5109910517231
"386",15.6167591699685
"387",15.7295475549503
"388",15.8474207567527
"389",15.969756759148
"390",16.0962777053319
"391",16.2255237243743
"392",16.3580411911832
