"","V1","V2"
"1",1577854800,6.31592284737017
"2",1577855160,6.31588379762215
"3",1577855520,6.31584474787414
"4",1577855880,6.31580569812613
"5",1577856240,6.31576664837812
"6",1577856600,6.31572759863011
"7",1577856960,6.3156885488821
"8",1577857320,6.31564949913408
"9",1577857680,6.31561044938607
"10",1577858040,6.31557139963806
"11",1577858400,6.31553234989005
"12",1577858760,6.31549330014204
"13",1577859120,6.31545425039402
"14",1577859480,6.31541520064601
"15",1577859840,6.315376150898
"16",1577860200,6.31533710114999
"17",1577860560,6.31529805140198
"18",1577860920,6.31525900165397
"19",1577861280,6.31521995190595
"20",1577861640,6.31518090215794
"21",1577862000,6.31514185240993
"22",1577862360,6.31510280266192
"23",1577862720,6.31506375291391
"24",1577863080,6.31502470316589
"25",1577863440,6.31498565341788
"26",1577863800,6.31494660366987
"27",1577864160,6.31490755392186
"28",1577864520,6.31486850417385
"29",1577864880,6.31482945442584
"30",1577865240,6.31479040467782
"31",1577865600,6.31475135492981
"32",1577865960,6.3147123051818
"33",1577866320,6.31467325543379
"34",1577866680,6.31463420568578
"35",1577867040,6.31459515593776
"36",1577867400,6.31455610618975
"37",1577867760,6.31451705644174
"38",1577868120,6.31447800669373
"39",1577868480,6.31443895694572
"40",1577868840,6.3143999071977
"41",1577869200,6.31436085744969
"42",1577869560,6.31432180770168
"43",1577869920,6.31428275795367
"44",1577870280,6.31424370820566
"45",1577870640,6.31420465845765
"46",1577871000,6.31416560870963
"47",1577871360,6.31412655896162
"48",1577871720,6.31408750921361
"49",1577872080,6.3140484594656
"50",1577872440,6.31400940971759
"51",1577872800,6.31397035996957
"52",1577873160,6.31393131022156
"53",1577873520,6.31389226047355
"54",1577873880,6.31385321072554
"55",1577874240,6.31381416097753
"56",1577874600,6.31377511122952
"57",1577874960,6.3137360614815
"58",1577875320,6.31369701173349
"59",1577875680,6.31365796198548
"60",1577876040,6.31361891223747
"61",1577876400,6.31357986248946
"62",1577876760,6.31354081274144
"63",1577877120,6.31350176299343
"64",1577877480,6.31346271324542
"65",1577877840,6.31342366349741
"66",1577878200,6.3133846137494
"67",1577878560,6.31334556400139
"68",1577878920,6.31330651425337
"69",1577879280,6.31326746450536
"70",1577879640,6.31322841475735
"71",1577880000,6.31318936500934
"72",1577880360,6.31315031526133
"73",1577880720,6.31311126551331
"74",1577881080,6.3130722157653
"75",1577881440,6.31303316601729
"76",1577881800,6.31299411626928
"77",1577882160,6.31295506652127
"78",1577882520,6.31291601677326
"79",1577882880,6.31287696702524
"80",1577883240,6.31283791727723
"81",1577883600,6.31279886752922
"82",1577883960,6.31275981778121
"83",1577884320,6.3127207680332
"84",1577884680,6.31268171828518
"85",1577885040,6.31264266853717
"86",1577885400,6.31260361878916
"87",1577885760,6.31256456904115
"88",1577886120,6.31252551929314
"89",1577886480,6.31248646954513
"90",1577886840,6.31244741979711
"91",1577887200,6.3124083700491
"92",1577887560,6.31236932030109
"93",1577887920,6.31233027055308
"94",1577888280,6.31229122080507
"95",1577888640,6.31225217105705
"96",1577889000,6.31221312130904
"97",1577889360,6.31217407156103
"98",1577889720,6.31213502181302
"99",1577890080,6.31209597206501
"100",1577890440,6.312056922317
"101",1577890800,6.31201787256898
"102",1577891160,6.31197882282097
"103",1577891520,6.31193977307296
"104",1577891880,6.31190072332495
"105",1577892240,6.31186167357694
"106",1577892600,6.31182262382892
"107",1577892960,6.31178357408091
"108",1577893320,6.3117445243329
"109",1577893680,6.31170547458489
"110",1577894040,6.31166642483688
"111",1577894400,6.31162737508886
"112",1577894760,6.31158832534085
"113",1577895120,6.31154927559284
"114",1577895480,6.31151022584483
"115",1577895840,6.31147117609682
"116",1577896200,6.3114321263488
"117",1577896560,6.31139307660079
"118",1577896920,6.31135402685278
"119",1577897280,6.31131497710477
"120",1577897640,6.31127592735676
"121",1577898000,6.31123687760875
"122",1577898360,6.31119782786073
"123",1577898720,6.31115877811272
"124",1577899080,6.31111972836471
"125",1577899440,6.3110806786167
"126",1577899800,6.31104162886869
"127",1577900160,6.31100257912068
"128",1577900520,6.31096352937266
"129",1577900880,6.31092447962465
"130",1577901240,6.31088542987664
"131",1577901600,6.31084638012863
"132",1577901960,6.31080733038062
"133",1577902320,6.3107682806326
"134",1577902680,6.31072923088459
"135",1577903040,6.31069018113658
"136",1577903400,6.31065113138857
"137",1577903760,6.31061208164056
"138",1577904120,6.31057303189255
"139",1577904480,6.31053398214453
"140",1577904840,6.31049493239652
"141",1577905200,6.31045588264851
"142",1577905560,6.3104168329005
"143",1577905920,6.31037778315249
"144",1577906280,6.31033873340447
"145",1577906640,6.31029968365646
"146",1577907000,6.31026063390845
"147",1577907360,6.31022158416044
"148",1577907720,6.31018253441243
"149",1577908080,6.31014348466442
"150",1577908440,6.3101044349164
"151",1577908800,6.31006538516839
"152",1577909160,6.31002633542038
"153",1577909520,6.30998728567237
