"","ameradapass","atlanticcity","barharbor","baywavelandyachtclub","beaufort","bishopshead","boston","bridgeport","calcasieupass","charlston","chearwaterbeach","cordova","crescentcity","fernandinabeach","fortpulanski","johnnymercerpier","ketchikan","kingcove","lakeworthpier","mokuoloe","naples","oldpointtampa","oregoninletnc","panamacitybeach","portangeles","portchicago","portland","portisabel","portorford","portstluis","reddogdock","sandisland","santamonica","skagway","westport"
"4",10.3459832041267,7.12889029407078,4.29109947564689,14.7486688639067,13.164514969323,7.67842567768412,4.27432763826364,5.43342270864159,15.2544125257766,14.1839219378005,19.9384651668555,5.12276284158547,11.0552352338564,16.1287808084752,13.4466632922822,13.3211972521506,7.10568041834969,3.41325452356171,24.1615510871527,24.6047538870745,21.587864190192,19.6313015558326,11.8920740166346,16.7450587390581,8.20125583147251,10.4637261376286,4.68830042254452,17.7156444402945,10.9360228009562,13.7017615262799,-1.80456025246624,21.0099873548817,15.262237582125,5.11834202860579,9.14979931928677
"5",10.390786863635,7.09899131771027,4.25133565582501,14.7600694588603,13.1525554901356,7.63397426982058,4.27221492812586,5.4113935494792,15.2754056525831,14.1903972603239,19.9251608950424,5.10941227260817,11.0298869027318,16.1331358353217,13.4568306576081,13.3175457364968,7.08280044593812,3.42038498484384,24.161565002451,24.5849037181722,21.5699935852697,19.6317990209927,11.8070640519895,16.7574496477382,8.19718477951356,10.4509851115041,4.66445219731247,17.7707989066193,10.9207179100208,13.6841907475729,-1.80572850832293,21.0189246862734,15.2611139178552,5.11065288706092,9.12522072411586
"6",10.436105940645,7.06874838605976,4.21111439639002,14.7710815462409,13.1405960109481,7.58952286195704,4.27010221798808,5.38936439031681,15.2963987793896,14.1969470744087,19.9118566232292,5.09590811981687,11.0045385716072,16.137540962028,13.4669980229339,13.3138522141164,7.05992047352654,3.42759747434823,24.1615790778296,24.5650535492698,21.5519173984229,19.6322964861528,11.7259213879595,16.7698405564183,8.1931137275546,10.4382440853795,4.64060397208042,17.8246988205959,10.9054130190853,13.6666199688659,-1.80688347751197,21.0279648319679,15.2599773270469,5.10296374551605,9.10064212894496
"7",10.4814250176551,7.03850545440925,4.17089313695503,14.7826312877382,13.1286365317607,7.5450714540935,4.2679895078503,5.36733523115443,15.317391906196,14.2034968884935,19.8985523514161,5.08240396702557,10.9791902404826,16.1419460887343,13.4771653882598,13.310158691736,7.03704050111497,3.43480996385263,24.1615928330475,24.5452033803674,21.533841211576,19.632793951313,11.6409114233144,16.7822314650985,8.18904267559565,10.425503059255,4.61675574684838,17.8798532869208,10.8901081281499,13.649049190159,-1.80805173336866,21.0370049776624,15.2588407362385,5.09527460397118,9.07606353377405
"8",10.5267440946655,7.00860647804851,4.13112931713285,14.793777788648,13.1166770525731,7.50062004622963,4.2658767977125,5.34530607199187,15.3383850330027,14.2099722110169,19.8852480796029,5.06905339804817,10.9538419093578,16.1463011155809,13.4873327535857,13.3065071760822,7.01416052870322,3.44202245335707,24.1616067483457,24.5253532114649,21.5159706066535,19.6332914164731,11.5568682838224,16.7946223737787,8.18497162363666,10.4127620331304,4.59290752161615,17.935007753246,10.8749773009679,13.6314784114518,-1.80921998922537,21.0459423090541,15.2577170719687,5.08758546242626,9.05148493860296
"9",10.5720631716755,6.978363546398,4.09090805769786,14.8046554624995,13.1047175733857,7.45616863836609,4.26376408757472,5.32327691282948,15.3593781598091,14.2165220251017,19.8719438077898,5.05554924525687,10.9284935782332,16.1507062422872,13.4975001189116,13.3028136537017,6.99128055629164,3.44923494286147,24.1616208237244,24.5055030425626,21.4978944198067,19.6337888816333,11.4882943467912,16.8070132824589,8.18090057167771,10.4000210070058,4.5690592963841,17.9876531148743,10.8596724100325,13.6139076327448,-1.81038824508207,21.0549824547487,15.2565804811604,5.07989632088139,9.02690634343206
"10",10.6173822486855,6.94846457003749,4.05114423787598,14.8160707904676,13.0930301264324,7.41171723050255,4.26165137743694,5.3012477536671,15.3803712866156,14.222997347625,19.8586395359766,5.04219867627958,10.9031452471086,16.1551113689935,13.5076674842375,13.2991621380479,6.96866079964345,3.45644743236586,24.1616347390227,24.4856528736602,21.4800238148843,19.6342863467934,11.4032843821461,16.819404191139,8.17682951971875,10.3872799808813,4.54521107115205,18.0421803050251,10.8445415828506,13.5963368540378,-1.81155650093876,21.0639197861403,15.2554568168906,5.07220717933652,9.00232774826115
"11",10.6627013256956,6.91856559367698,4.0113804180541,14.8273517049065,13.0810706472449,7.36726582263901,4.25953866729915,5.27921859450471,15.4013644134221,14.2294726701483,19.8454865747151,5.02884810730228,10.8777969159839,16.1595164956999,13.5178348495633,13.2955106223941,6.94578082723187,3.46365992187025,24.161648654321,24.4658027047578,21.4621532099619,19.6347838119535,11.318274417501,16.8317950998191,8.1727584677598,10.3745389547567,4.52136284592,18.0973347713499,10.8294107556686,13.5787660753309,-1.81272475679546,21.072857117532,15.2543331526208,5.06451803779165,8.97774915309025
"12",10.7080204027059,6.88832266202624,3.97115915861881,14.8383637922872,13.0691111680574,7.32281441477513,4.25742595716136,5.25718943534216,15.4223575402287,14.2360224842332,19.8324241120066,5.01534395451088,10.8524485848591,16.1639216224062,13.5280022148893,13.2918171000137,6.92290085482012,3.4708724113747,24.1616625696192,24.4459525358553,21.444077023115,19.6352812771137,11.2332644528553,16.8441860084994,8.16868741580081,10.3617979286321,4.49751462068778,18.1512346853269,10.8141058647331,13.5611952966237,-1.81389301265216,21.0818972632266,15.2531965618124,5.05682889624673,8.95317055791915
"13",10.753339479716,6.85807973037572,3.93093789918382,14.8499135337844,13.0571516888699,7.27836300691159,4.25531324702358,5.23516027617977,15.4433506670352,14.242572298318,19.8203911366047,5.00183980171957,10.8271002537345,16.1683267491125,13.5381695802151,13.2881235776333,6.90002088240855,3.47808490087909,24.1616766449979,24.4261023669529,21.4260008362682,19.6357787422738,11.1482544882102,16.8565769171795,8.16461636384186,10.3490569025075,4.47366639545573,18.2063891516517,10.7988009737977,13.5436245179167,-1.81506126850886,21.0909374089211,15.2520599710041,5.04913975470186,8.92859196274825
